Mode,Locus,FinalFitness
Herm,auto,0.128357
Herm,auto,1.46213
Herm,auto,1.31837
Herm,auto,0.0467572
Herm,auto,0.00129283
Herm,auto,1.2465
Herm,auto,1.94839
Herm,auto,0.0586411
Herm,auto,0.26073
Herm,auto,1.9719
Herm,auto,0.407491
Herm,auto,0.0153813
Herm,auto,0.0471233
Herm,auto,0.442518
Herm,auto,0.244448
Herm,auto,0.744366
Herm,auto,1.80835
Herm,auto,0.0214348
Herm,auto,0.00849077
Herm,auto,0.0917657
Herm,auto,0.0134295
Herm,auto,0.317533
Herm,auto,0.0117762
Herm,auto,0.568211
Herm,auto,0.476118
Herm,auto,0.0611139
Herm,auto,1.12532
Herm,auto,1.85962
Herm,auto,0.135603
Herm,auto,0.478505
Herm,auto,0.604152
Herm,auto,1.86696
Herm,auto,1.80599
Herm,auto,0.385892
Herm,auto,0.183251
Herm,auto,1.63008
Herm,auto,1.84866
Herm,auto,1.96437
Herm,auto,1.71243
Herm,auto,0.0894761
Herm,auto,0.0694945
Herm,auto,0.0693489
Herm,auto,0.0214961
Herm,auto,1.79846
Herm,auto,0.183026
Herm,auto,0.687248
Herm,auto,0.0454908
Herm,auto,0.203668
Herm,auto,0.842499
Herm,auto,0.0337597
Herm,auto,0.00233732
Herm,auto,0.0692732
Herm,auto,0.080048
Herm,auto,0.00347516
Herm,auto,0.0334536
Herm,auto,0.0303308
Herm,auto,0.180501
Herm,auto,0.568979
Herm,auto,1.47373
Herm,auto,0.0144024
Herm,auto,0.023772
Herm,auto,0.760673
Herm,auto,0.0063613
Herm,auto,0.0722553
Herm,auto,0.772978
Herm,auto,1.2576
Herm,auto,0.149481
Herm,auto,1.84825
Herm,auto,0.00486947
Herm,auto,0.0628112
Herm,auto,0.267845
Herm,auto,1.45502
Herm,auto,0.75255
Herm,auto,0.109445
Herm,auto,1.97743
Herm,auto,1.84761
Herm,auto,0.115702
Herm,auto,0.218104
Herm,auto,1.60648
Herm,auto,0.21199
Herm,auto,0.261832
Herm,auto,0.612587
Herm,auto,1.02638
Herm,auto,0.111312
Herm,auto,1.81822
Herm,auto,1.97512
Herm,auto,1.48524
Herm,auto,0.0307172
Herm,auto,0.0103726
Herm,auto,0.392286
Herm,auto,1.83251
Herm,auto,0.00491512
Herm,auto,0.109375
Herm,auto,0.00350911
Herm,auto,0.670596
Herm,auto,0.00193899
Herm,auto,0.456077
Herm,auto,0.0310177
Herm,auto,0.274718
Herm,auto,0.79691
Herm,auto,0.0310715
Herm,auto,0.0642368
Herm,auto,0.367278
Herm,auto,0.0319146
Herm,auto,0.708905
Herm,auto,0.239406
Herm,auto,1.28516
Herm,auto,0.382952
Herm,auto,1.8135
Herm,auto,0.388888
Herm,auto,0.883042
Herm,auto,0.0118303
Herm,auto,0.0777301
Herm,auto,0.324162
Herm,auto,0.410275
Herm,auto,0.0297008
Herm,auto,1.95385
Herm,auto,0.385022
Herm,auto,0.0743701
Herm,auto,0.147742
Herm,auto,1.66871
Herm,auto,1.88815
Herm,auto,0.083106
Herm,auto,0.0471229
Herm,auto,0.18603
Herm,auto,1.07679
Herm,auto,0.165843
Herm,auto,0.138337
Herm,auto,0.590841
Herm,auto,1.87272
Herm,auto,0.0404181
Herm,auto,0.271005
Herm,auto,0.237002
Herm,auto,0.00631655
Herm,auto,0.186865
Herm,auto,0.0660202
Herm,auto,0.02185
Herm,auto,1.97801
Herm,auto,0.056414
Herm,auto,0.215898
Herm,auto,1.77166
Herm,auto,1.19255
Herm,auto,1.24107
Herm,auto,0.0111055
Herm,auto,0.336639
Herm,auto,0.0245496
Herm,auto,0.0143024
Herm,auto,1.94855
Herm,auto,0.488266
Herm,auto,0.0438824
Herm,auto,0.0129713
Herm,auto,0.00797074
Herm,auto,0.0241038
Herm,auto,0.150012
Herm,auto,0.091893
Herm,auto,0.149464
Herm,auto,1.69534
Herm,auto,0.0204548
Herm,auto,0.109562
Herm,auto,0.0381846
Herm,auto,0.00441843
Herm,auto,0.0166145
Herm,auto,0.375296
Herm,auto,0.0215768
Herm,auto,0.00391272
Herm,auto,0.344113
Herm,auto,1.55912
Herm,auto,0.296254
Herm,auto,0.645094
Herm,auto,1.93766
Herm,auto,1.98272
Herm,auto,0.0631312
Herm,auto,0.0591434
Herm,auto,1.62404
Herm,auto,0.0041428
Herm,auto,0.108123
Herm,auto,0.0402295
Herm,auto,0.0584341
Herm,auto,0.0321312
Herm,auto,0.0922433
Herm,auto,1.67367
Herm,auto,0.040379
Herm,auto,0.25948
Herm,auto,0.11639
Herm,auto,0.0231014
Herm,auto,1.97823
Herm,auto,0.00108836
Herm,auto,0.0107795
Herm,auto,0.0702708
Herm,auto,0.0377493
Herm,auto,0.0217465
Herm,auto,0.17001
Herm,auto,1.71664
Herm,auto,0.00801115
Herm,auto,0.00132103
Herm,auto,0.0269657
Herm,auto,0.867054
Herm,auto,1.85451
Herm,auto,0.136107
Herm,auto,0.365726
Herm,auto,0.49163
Herm,auto,0.031151
Herm,auto,0.0724783
Herm,auto,0.00466483
Herm,auto,1.67791
Herm,auto,0.00181865
Herm,auto,0.0263017
Herm,auto,0.234805
Herm,auto,0.0403126
Herm,auto,0.0150566
Herm,auto,0.856123
Herm,auto,0.079261
Herm,auto,0.00900888
Herm,auto,0.213209
Herm,auto,0.45995
Herm,auto,0.70598
Herm,auto,0.293792
Herm,auto,1.80514
Herm,auto,0.0668308
Herm,auto,1.99295
Herm,auto,0.292228
Herm,auto,1.51724
Herm,auto,1.17261
Herm,auto,0.868506
Herm,auto,1.91639
Herm,auto,0.0186255
Herm,auto,0.146409
Herm,auto,1.99093
Herm,auto,1.7624
Herm,auto,1.95056
Herm,auto,0.156216
Herm,auto,0.202944
Herm,auto,1.41633
Herm,auto,0.450367
Herm,auto,0.0139997
Herm,auto,0.456933
Herm,auto,0.318271
Herm,auto,0.728239
Herm,auto,0.6516
Herm,auto,0.855343
Herm,auto,0.00580297
Herm,auto,0.610933
Herm,auto,0.433219
Herm,auto,0.00137208
Herm,auto,0.0130353
Herm,auto,0.169953
Herm,auto,0.0256004
Herm,auto,0.0559703
Herm,auto,1.28798
Herm,auto,0.807999
Herm,auto,1.98833
Herm,auto,0.00134382
Herm,auto,0.385807
Herm,auto,0.0840023
Herm,auto,1.99404
Herm,auto,0.314873
Herm,auto,0.318009
Herm,auto,1.51656
Herm,auto,0.145522
Herm,auto,0.450051
Herm,auto,0.215893
Herm,auto,0.0678267
Herm,auto,0.195114
Herm,auto,1.30701
Herm,auto,0.272641
Herm,auto,1.62515
Herm,auto,1.95687
Herm,auto,0.119208
Herm,auto,0.0334778
Herm,auto,0.8498
Herm,auto,1.2478
Herm,auto,1.03076
Herm,auto,0.257079
Herm,auto,0.32206
Herm,auto,1.97913
Herm,auto,0.107183
Herm,auto,0.0027274
Herm,auto,1.96427
Herm,auto,0.42555
Herm,auto,0.0830332
Herm,auto,0.628895
Herm,auto,0.00178762
Herm,auto,0.0532143
Herm,auto,0.0668128
Herm,auto,0.630582
Herm,auto,1.99944
Herm,auto,0.0762603
Herm,auto,0.197536
Herm,auto,1.99603
Herm,auto,0.0594685
Herm,auto,0.0998823
Herm,auto,0.00174531
Herm,auto,0.00197016
Herm,auto,0.230648
Herm,auto,0.00721972
Herm,auto,0.525474
Herm,auto,1.90478
Herm,auto,0.171024
Herm,auto,1.4054
Herm,auto,0.242733
Herm,auto,1.99932
Herm,auto,0.319978
Herm,auto,1.99892
Herm,auto,0.0232332
Herm,auto,0.960151
Herm,auto,0.0232376
Herm,auto,1.30355
Herm,auto,0.178691
Herm,auto,0.0813014
Herm,auto,1.60192
Herm,auto,0.0961696
Herm,auto,0.0955351
Herm,auto,0.975067
Herm,auto,0.0911428
Herm,auto,1.89524
Herm,auto,1.99685
Herm,auto,0.578107
Herm,auto,1.94993
Herm,auto,0.0432851
Herm,auto,0.218666
Herm,auto,0.0489573
Herm,auto,0.42276
Herm,auto,0.0291292
Herm,auto,0.198687
Herm,auto,0.018258
Herm,auto,1.99602
Herm,auto,1.64047
Herm,auto,0.0328031
Herm,auto,1.99958
Herm,auto,0.136613
Herm,auto,0.0174214
Herm,auto,0.0714383
Herm,auto,1.40411
Herm,auto,1.99657
Herm,auto,1.76091
Herm,auto,0.147932
Herm,auto,0.00556806
Herm,auto,1.88281
Herm,auto,0.295878
Herm,auto,1.32613
Herm,auto,0.00492125
Herm,auto,1.85711
Herm,auto,0.00471967
Herm,auto,0.256084
Herm,auto,0.32466
Herm,auto,0.237851
Herm,auto,1.99179
Herm,auto,0.00437942
Herm,auto,0.0813503
Herm,auto,1.92423
Herm,auto,0.655465
Herm,auto,0.0611806
Herm,auto,1.39673
Herm,auto,0.0366389
Herm,auto,0.535675
Herm,auto,1.59835
Herm,auto,1.05668
Herm,auto,1.80961
Herm,auto,1.32236
Herm,auto,0.128009
Herm,auto,1.13946
Herm,auto,1.96588
Herm,auto,0.00431517
Herm,auto,1.52366
Herm,auto,0.205122
Herm,auto,1.40292
Herm,mito-adj,0.00949357
Herm,mito-adj,0.168133
Herm,mito-adj,0.0600111
Herm,mito-adj,1.70746
Herm,mito-adj,0.00238114
Herm,mito-adj,0.638118
Herm,mito-adj,0.120584
Herm,mito-adj,1.63127
Herm,mito-adj,0.0325212
Herm,mito-adj,1.49432
Herm,mito-adj,0.23122
Herm,mito-adj,0.872448
Herm,mito-adj,0.818989
Herm,mito-adj,1.94939
Herm,mito-adj,1.99118
Herm,mito-adj,1.97851
Herm,mito-adj,0.0853409
Herm,mito-adj,1.98373
Herm,mito-adj,1.32027
Herm,mito-adj,0.340679
Herm,mito-adj,0.00632661
Herm,mito-adj,1.24343
Herm,mito-adj,0.0715634
Herm,mito-adj,1.68322
Herm,mito-adj,0.13068
Herm,mito-adj,0.0346441
Herm,mito-adj,0.01273
Herm,mito-adj,1.95342
Herm,mito-adj,0.00335758
Herm,mito-adj,1.98399
Herm,mito-adj,0.614557
Herm,mito-adj,0.14531
Herm,mito-adj,0.759234
Herm,mito-adj,1.02381
Herm,mito-adj,1.66457
Herm,mito-adj,0.206496
Herm,mito-adj,0.0461763
Herm,mito-adj,1.97894
Herm,mito-adj,1.78409
Herm,mito-adj,0.713142
Herm,mito-adj,0.0524815
Herm,mito-adj,0.525576
Herm,mito-adj,0.0332935
Herm,mito-adj,0.0134859
Herm,mito-adj,0.103172
Herm,mito-adj,0.00131816
Herm,mito-adj,0.00418661
Herm,mito-adj,0.228682
Herm,mito-adj,0.694209
Herm,mito-adj,1.99405
Herm,mito-adj,0.0051333
Herm,mito-adj,1.59772
Herm,mito-adj,0.445405
Herm,mito-adj,1.67448
Herm,mito-adj,0.0748255
Herm,mito-adj,0.107164
Herm,mito-adj,0.0774704
Herm,mito-adj,0.52814
Herm,mito-adj,0.0258828
Herm,mito-adj,0.0971055
Herm,mito-adj,0.108071
Herm,mito-adj,0.20378
Herm,mito-adj,0.0211323
Herm,mito-adj,0.303199
Herm,mito-adj,0.112232
Herm,mito-adj,0.188153
Herm,mito-adj,0.486564
Herm,mito-adj,1.42988
Herm,mito-adj,0.977998
Herm,mito-adj,1.9668
Herm,mito-adj,0.0139361
Herm,mito-adj,0.0443051
Herm,mito-adj,0.305065
Herm,mito-adj,1.99453
Herm,mito-adj,0.419948
Herm,mito-adj,0.212799
Herm,mito-adj,0.786184
Herm,mito-adj,0.0056208
Herm,mito-adj,0.0291271
Herm,mito-adj,0.00500245
Herm,mito-adj,0.247087
Herm,mito-adj,0.00393884
Herm,mito-adj,0.112012
Herm,mito-adj,1.19513
Herm,mito-adj,1.91874
Herm,mito-adj,0.0410504
Herm,mito-adj,0.102137
Herm,mito-adj,1.83123
Herm,mito-adj,1.99989
Herm,mito-adj,0.00288123
Herm,mito-adj,0.252559
Herm,mito-adj,0.075298
Herm,mito-adj,0.00313482
Herm,mito-adj,0.238664
Herm,mito-adj,0.0934987
Herm,mito-adj,0.0400061
Herm,mito-adj,0.514805
Herm,mito-adj,0.122045
Herm,mito-adj,0.0113211
Herm,mito-adj,0.0763312
Herm,mito-adj,0.674225
Herm,mito-adj,0.157802
Herm,mito-adj,1.6439
Herm,mito-adj,0.686551
Herm,mito-adj,0.0350485
Herm,mito-adj,1.90224
Herm,mito-adj,0.298128
Herm,mito-adj,0.174391
Herm,mito-adj,0.257324
Herm,mito-adj,1.99996
Herm,mito-adj,0.846177
Herm,mito-adj,1.66855
Herm,mito-adj,0.0469567
Herm,mito-adj,0.0287786
Herm,mito-adj,0.516683
Herm,mito-adj,0.0216897
Herm,mito-adj,1.95572
Herm,mito-adj,0.0180265
Herm,mito-adj,0.0638746
Herm,mito-adj,0.109444
Herm,mito-adj,0.145738
Herm,mito-adj,0.0506096
Herm,mito-adj,1.16516
Herm,mito-adj,0.00966766
Herm,mito-adj,1.68295
Herm,mito-adj,0.0421677
Herm,mito-adj,0.501625
Herm,mito-adj,0.404995
Herm,mito-adj,0.100917
Herm,mito-adj,1.03562
Herm,mito-adj,0.364477
Herm,mito-adj,0.0409331
Herm,mito-adj,1.69434
Herm,mito-adj,1.99899
Herm,mito-adj,1.76613
Herm,mito-adj,0.142104
Herm,mito-adj,0.918931
Herm,mito-adj,1.17782
Herm,mito-adj,1.61724
Herm,mito-adj,0.0376876
Herm,mito-adj,0.179515
Herm,mito-adj,0.0161906
Herm,mito-adj,1.86124
Herm,mito-adj,1.98872
Herm,mito-adj,0.0687812
Herm,mito-adj,0.032244
Herm,mito-adj,1.99734
Herm,mito-adj,1.53015
Herm,mito-adj,0.00743371
Herm,mito-adj,0.0127101
Herm,mito-adj,1.67603
Herm,mito-adj,0.391106
Herm,mito-adj,0.0456541
Herm,mito-adj,0.957516
Herm,mito-adj,1.16958
Herm,mito-adj,0.0199571
Herm,mito-adj,0.0227162
Herm,mito-adj,0.1965
Herm,mito-adj,1.98625
Herm,mito-adj,0.131518
Herm,mito-adj,0.123757
Herm,mito-adj,0.131663
Herm,mito-adj,1.08006
Herm,mito-adj,1.87601
Herm,mito-adj,1.32327
Herm,mito-adj,0.202417
Herm,mito-adj,0.179611
Herm,mito-adj,0.00205924
Herm,mito-adj,0.658097
Herm,mito-adj,1.97574
Herm,mito-adj,0.00638302
Herm,mito-adj,0.039033
Herm,mito-adj,0.197002
Herm,mito-adj,0.397575
Herm,mito-adj,0.541699
Herm,mito-adj,1.94388
Herm,mito-adj,0.238772
Herm,mito-adj,0.0046082
Herm,mito-adj,0.035059
Herm,mito-adj,0.00330606
Herm,mito-adj,0.153945
Herm,mito-adj,0.161661
Herm,mito-adj,0.451773
Herm,mito-adj,1.18732
Herm,mito-adj,0.0133895
Herm,mito-adj,1.53291
Herm,mito-adj,0.240256
Herm,mito-adj,1.38942
Herm,mito-adj,0.0542955
Herm,mito-adj,0.0050634
Herm,mito-adj,0.370904
Herm,mito-adj,0.0503338
Herm,mito-adj,0.191868
Herm,mito-adj,0.167997
Herm,mito-adj,1.2987
Herm,mito-adj,1.98465
Herm,mito-adj,1.99662
Herm,mito-adj,1.22019
Herm,mito-adj,1.78143
Herm,mito-adj,0.125424
Herm,mito-adj,0.0623544
Herm,mito-adj,0.0745977
Herm,mito-adj,0.533746
Herm,mito-adj,0.467561
Herm,mito-adj,0.453198
Herm,mito-adj,1.10787
Herm,mito-adj,1.66659
Herm,mito-adj,0.0716341
Herm,mito-adj,0.153122
Herm,mito-adj,0.150151
Herm,mito-adj,0.150261
Herm,mito-adj,1.39678
Herm,mito-adj,0.00567993
Herm,mito-adj,1.05204
Herm,mito-adj,0.641804
Herm,mito-adj,0.044917
Herm,mito-adj,0.661604
Herm,mito-adj,1.66598
Herm,mito-adj,1.27701
Herm,mito-adj,0.0611579
Herm,mito-adj,0.0238064
Herm,mito-adj,1.11895
Herm,mito-adj,0.0411006
Herm,mito-adj,0.0444303
Herm,mito-adj,0.247487
Herm,mito-adj,0.0193304
Herm,mito-adj,0.00514927
Herm,mito-adj,0.0191564
Herm,mito-adj,1.05416
Herm,mito-adj,1.90501
Herm,mito-adj,0.32982
Herm,mito-adj,0.022253
Herm,mito-adj,0.128298
Herm,mito-adj,0.0466215
Herm,mito-adj,0.0337718
Herm,mito-adj,1.07898
Herm,mito-adj,0.0149026
Herm,mito-adj,0.151217
Herm,mito-adj,1.54843
Herm,mito-adj,0.909971
Herm,mito-adj,1.28176
Herm,mito-adj,0.0166878
Herm,mito-adj,0.161325
Herm,mito-adj,1.98647
Herm,mito-adj,0.00776592
Herm,mito-adj,0.0620225
Herm,mito-adj,0.0823455
Herm,mito-adj,0.0359022
Herm,mito-adj,0.0274722
Herm,mito-adj,0.210625
Herm,mito-adj,1.99834
Herm,mito-adj,0.652997
Herm,mito-adj,0.00547519
Herm,mito-adj,0.0119005
Herm,mito-adj,1.95908
Herm,mito-adj,0.0242866
Herm,mito-adj,0.57284
Herm,mito-adj,0.45363
Herm,mito-adj,0.187362
Herm,mito-adj,1.5111
Herm,mito-adj,1.99994
Herm,mito-adj,1.73838
Herm,mito-adj,1.19587
Herm,mito-adj,0.641712
Herm,mito-adj,0.447143
Herm,mito-adj,0.831483
Herm,mito-adj,0.00878462
Herm,mito-adj,1.22018
Herm,mito-adj,0.00976666
Herm,mito-adj,0.0394786
Herm,mito-adj,0.187902
Herm,mito-adj,0.213745
Herm,mito-adj,1.36422
Herm,mito-adj,0.00543234
Herm,mito-adj,0.307869
Herm,mito-adj,0.00592002
Herm,mito-adj,0.0529549
Herm,mito-adj,0.206156
Herm,mito-adj,0.0442132
Herm,mito-adj,0.213588
Herm,mito-adj,1.9963
Herm,mito-adj,1.94729
Herm,mito-adj,0.0232248
Herm,mito-adj,0.281686
Herm,mito-adj,1.99279
Herm,mito-adj,0.125079
Herm,mito-adj,1.57354
Herm,mito-adj,1.93362
Herm,mito-adj,0.00661387
Herm,mito-adj,0.17323
Herm,mito-adj,0.140341
Herm,mito-adj,0.103408
Herm,mito-adj,1.99989
Herm,mito-adj,0.0523151
Herm,mito-adj,0.0544695
Herm,mito-adj,1.57071
Herm,mito-adj,1.70896
Herm,mito-adj,0.00658037
Herm,mito-adj,0.0409062
Herm,mito-adj,1.03483
Herm,mito-adj,0.0538455
Herm,mito-adj,0.0799725
Herm,mito-adj,0.0102578
Herm,mito-adj,0.0294544
Herm,mito-adj,1.13749
Herm,mito-adj,0.00621101
Herm,mito-adj,0.311071
Herm,mito-adj,0.381114
Herm,mito-adj,0.596821
Herm,mito-adj,0.0020778
Herm,mito-adj,0.0526146
Herm,mito-adj,1.90255
Herm,mito-adj,0.495258
Herm,mito-adj,0.434826
Herm,mito-adj,0.427971
Herm,mito-adj,0.13336
Herm,mito-adj,0.641778
Herm,mito-adj,0.737324
Herm,mito-adj,0.0442831
Herm,mito-adj,0.411975
Herm,mito-adj,0.0382329
Herm,mito-adj,0.0997183
Herm,mito-adj,0.00128565
Herm,mito-adj,0.231946
Herm,mito-adj,0.391661
Herm,mito-adj,0.0520009
Herm,mito-adj,0.486396
Herm,mito-adj,0.00298417
Herm,mito-adj,0.940232
Herm,mito-adj,0.0231146
Herm,mito-adj,1.97634
Herm,mito-adj,1.21649
Herm,mito-adj,0.97423
Herm,mito-adj,1.64175
Herm,mito-adj,0.0110798
Herm,mito-adj,0.0390941
Herm,mito-adj,0.952597
Herm,mito-adj,0.0132114
Herm,mito-adj,1.60622
Herm,mito-adj,0.0296498
Herm,mito-adj,0.158148
Herm,mito-adj,1.963
Herm,mito-adj,0.0362453
Herm,mito-adj,1.97993
Herm,mito-adj,0.365543
Herm,mito-adj,1.26626
Herm,mito-adj,0.0826125
Herm,mito-adj,1.77754
Herm,mito-adj,0.171161
Herm,mito-adj,1.47414
Herm,mito-adj,0.0681821
Herm,mito-adj,1.51308
Herm,mito-adj,0.467514
Herm,mito-adj,0.177337
Herm,mito-adj,0.766408
Herm,mito-adj,1.66556
Herm,mito-adj,0.00235151
Herm,mito-adj,0.0587948
Herm,mito-adj,0.0208867
Herm,mito-adj,1.18873
Herm,mito-adj,0.0305888
Herm,mito-adj,1.53452
Herm,mito-adj,0.361983
Herm,mito-adj,0.628281
Herm,mito-adj,0.431504
Herm,mito-adj,1.93193
Herm,mito-adj,0.053589
Herm,mito-adj,0.118832
Herm,mito-adj,0.0718536
Herm,mito-adj,1.92904
Herm,mito-adj,1.20599
Herm,mito-adj,1.00672
Herm,mito-adj,0.109182
Herm,mito-adj,1.27861
Herm,mito-adj,0.504407
Herm,mito-adj,0.036632
Herm,mito-adj,0.0403531
Herm,mito-adj,1.42612
Herm,mito-adj,0.00330841
Herm,mito-adj,0.280496
Herm,mito-adj,0.0686416
Herm,mito-adj,1.98129
Herm,mito-adj,0.0714885
Herm,mito-adj,0.0405907
Herm,mito-adj,1.04666
Herm,mito-adj,1.44533
Herm,mito-adj,0.122593
Herm,mito-adj,0.0172353
Herm,mito-adj,0.189932
Herm,mito-adj,0.419862
Herm,mito-adj,1.50237
Herm,mito-adj,0.117155
Herm,mito-adj,0.055414
Herm,mito-adj,0.0389752
Herm,mito-adj,1.0606
Herm,mito-adj,0.0123042
Herm,mito-adj,0.08453
Herm,mito-adj,0.00294048
Herm,mito-adj,0.0216774
Herm,mito-adj,0.00138491
Herm,mito-adj,0.882961
Herm,mito-adj,1.60723
Herm,mito-adj,0.132567
Herm,mito-adj,0.00802183
Herm,mito-adj,0.631443
Herm,mito-adj,0.0170798
Herm,mito-adj,1.96829
Herm,mito-adj,0.297405
Herm,mito-adj,0.0505226
Herm,mito-adj,0.00272239
Herm,mito-adj,1.18649
Herm,mito-adj,0.00606978
Herm,mito-adj,0.242927
Herm,mito-adj,1.98153
Herm,mito-adj,0.0380476
Herm,mito-adj,1.9367
Herm,mito-adj,0.232223
Herm,mito-adj,0.195189
Herm,mito-adj,1.98962
Herm,mito-adj,0.111234
Herm,mito-adj,0.226208
Herm,mito-adj,1.96338
Herm,mito-adj,1.82327
Herm,mito-adj,1.09231
Herm,mito-adj,0.0391847
Herm,mito-adj,1.61563
Herm,mito-adj,0.105067
Herm,mito-adj,0.106753
Herm,mito-adj,0.894628
Herm,mito-adj,1.12581
Herm,mito-adj,0.118105
Herm,mito-adj,1.96959
Herm,mito-adj,0.132405
Herm,mito-adj,1.04753
Herm,mito-adj,0.127109
Herm,mito-adj,1.3492
Herm,mito-adj,0.0442635
Herm,mito-adj,1.14612
Herm,mito-adj,1.23214
Herm,mito-adj,0.412875
Herm,mito-adj,0.327533
Herm,mito-adj,0.357856
Herm,mito-adj,0.0528292
Herm,mito-adj,0.393368
Herm,mito-adj,0.00868241
Herm,mito-adj,0.0567389
Herm,mito-adj,0.805371
Herm,mito-adj,0.00170547
Herm,mito-adj,0.0315425
Herm,mito-adj,0.21249
Herm,mito-adj,1.97541
Herm,mito-adj,0.00375997
Herm,mito-adj,0.329495
Herm,mito-adj,0.730453
Herm,mito-adj,0.00878859
Herm,mito-adj,0.380964
Herm,mito-adj,0.0335141
Herm,mito-adj,0.320754
Herm,mito-adj,0.00452884
Herm,mito-adj,0.136246
Herm,mito-adj,0.423383
Herm,mito-adj,0.19566
Herm,mito-adj,0.2327
Herm,mito-adj,0.732712
Herm,mito-adj,1.88538
Herm,mito-adj,0.716706
Herm,mito-adj,1.34722
Herm,mito-adj,1.1932
Herm,mito-adj,1.57213
Herm,mito-adj,1.42989
Herm,mito-adj,0.0619967
Herm,mito-adj,1.39284
Herm,mito-adj,0.136739
Herm,mito-adj,0.315241
Herm,mito-adj,0.324934
Herm,mito-adj,1.85584
Herm,mito-adj,0.546717
Herm,mito-adj,1.98158
Herm,mito,1.99094
Herm,mito,1.9156
Herm,mito,0.453395
Herm,mito,1.97891
Herm,mito,1.99712
Herm,mito,1.45747
Herm,mito,1.52764
Herm,mito,1.94383
Herm,mito,1.97137
Herm,mito,1.99796
Herm,mito,1.93644
Herm,mito,1.39773
Herm,mito,0.268841
Herm,mito,1.98896
Herm,mito,1.97883
Herm,mito,0.204754
Herm,mito,1.90765
Herm,mito,1.9334
Herm,mito,0.425888
Herm,mito,1.964
Herm,mito,1.78944
Herm,mito,1.02018
Herm,mito,1.00224
Herm,mito,1.99364
Herm,mito,1.14033
Herm,mito,1.96575
Herm,mito,1.99316
Herm,mito,1.98087
Herm,mito,1.91532
Herm,mito,1.98228
Herm,mito,1.72267
Herm,mito,1.26324
Herm,mito,1.99146
Herm,mito,1.98241
Herm,mito,0.320199
Herm,mito,1.96644
Herm,mito,1.12936
Herm,mito,1.93893
Herm,mito,1.99238
Herm,mito,1.79463
Herm,mito,1.5668
Herm,mito,1.96494
Herm,mito,1.33554
Herm,mito,1.84533
Herm,mito,1.98161
Herm,mito,1.99556
Herm,mito,1.38941
Herm,mito,1.4077
Herm,mito,1.28675
Herm,mito,1.92127
Herm,mito,1.69427
Herm,mito,1.32858
Herm,mito,1.92001
Herm,mito,1.99439
Herm,mito,1.98981
Herm,mito,1.8876
Herm,mito,1.92789
Herm,mito,1.55038
Herm,mito,1.99883
Herm,mito,1.92409
Herm,mito,1.99482
Herm,mito,0.419764
Herm,mito,1.99858
Herm,mito,1.89604
Herm,mito,0.566318
Herm,mito,1.72604
Herm,mito,1.99701
Herm,mito,1.99846
Herm,mito,1.99526
Herm,mito,0.842236
Herm,mito,1.56933
Herm,mito,0.173704
Herm,mito,1.44282
Herm,mito,1.79111
Herm,mito,0.540219
Herm,mito,1.79156
Herm,mito,1.87569
Herm,mito,1.88039
Herm,mito,1.70858
Herm,mito,1.99355
Herm,mito,1.30907
Herm,mito,1.86623
Herm,mito,1.98891
Herm,mito,0.192952
Herm,mito,1.64393
Herm,mito,1.74786
Herm,mito,1.86649
Herm,mito,0.839243
Herm,mito,1.97404
Herm,mito,1.26896
Herm,mito,1.90036
Herm,mito,1.98391
Herm,mito,1.99037
Herm,mito,1.93649
Herm,mito,1.31266
Herm,mito,0.946278
Herm,mito,1.7925
Herm,mito,1.90023
Herm,mito,1.97786
Herm,mito,0.1951
Herm,mito,1.73395
Herm,mito,1.81496
Herm,mito,1.34935
Herm,mito,1.9295
Herm,mito,1.94083
Herm,mito,1.80906
Herm,mito,1.99464
Herm,mito,1.80726
Herm,mito,1.63381
Herm,mito,1.74327
Herm,mito,1.98287
Herm,mito,1.76219
Herm,mito,0.703931
Herm,mito,1.6935
Herm,mito,0.642347
Herm,mito,1.82632
Herm,mito,1.93802
Herm,mito,1.13433
Herm,mito,1.91093
Herm,mito,1.21811
Herm,mito,1.89248
Herm,mito,1.87346
Herm,mito,1.84515
Herm,mito,1.80595
Herm,mito,1.87182
Herm,mito,1.32983
Herm,mito,0.281701
Herm,mito,1.31907
Herm,mito,1.90002
Herm,mito,1.89413
Herm,mito,1.93697
Herm,mito,1.93644
Herm,mito,1.79913
Herm,mito,1.41977
Herm,mito,1.88256
Herm,mito,1.98934
Herm,mito,1.75877
Herm,mito,1.89554
Herm,mito,1.68143
Herm,mito,1.95224
Herm,mito,1.79716
Herm,mito,1.12393
Herm,mito,0.934038
Herm,mito,1.42443
Herm,mito,1.32256
Herm,mito,1.48304
Herm,mito,1.04343
Herm,mito,1.2132
Herm,mito,1.27788
Herm,mito,1.25829
Herm,mito,1.61652
Herm,mito,1.68054
Herm,mito,1.66343
Herm,mito,1.99956
Herm,mito,1.74124
Herm,mito,1.60165
Herm,mito,1.81437
Herm,mito,1.74717
Herm,mito,1.53835
Herm,mito,1.884
Herm,mito,1.60136
Herm,mito,1.98325
Herm,mito,1.99693
Herm,mito,1.54959
Herm,mito,1.97233
Herm,mito,1.9228
Herm,mito,1.81364
Herm,mito,1.99736
Herm,mito,1.98259
Herm,mito,1.714
Herm,mito,1.80936
Herm,mito,0.627137
Herm,mito,1.98109
Herm,mito,1.76133
Herm,mito,1.29507
Herm,mito,1.97946
Herm,mito,1.96558
Herm,mito,1.61301
Herm,mito,1.73842
