Mode,Locus,EndTime
Sex,mito,9039
Sex,mito,15971
Sex,mito,13773
Sex,mito,24039
Sex,mito,20739
Sex,mito,11016
Sex,mito,16641
Sex,mito,10544
Sex,mito,13233
Sex,mito,25128
Sex,mito,22974
Sex,mito,29061
Sex,mito,26550
Sex,mito,9997
Sex,mito,9940
Sex,mito,22366
Sex,mito,9157
Sex,mito,17902
Sex,mito,29445
Sex,mito,16398
Sex,mito,11413
Sex,mito,14231
Sex,mito,20241
Sex,mito,29188
Sex,mito,5753
Sex,mito,18255
Sex,mito,14094
Sex,mito,29818
Sex,mito,12269
Sex,mito,23666
Sex,mito,16081
Sex,mito,9192
Sex,mito,31692
Sex,mito,27437
Sex,mito,17556
Sex,mito,29818
Sex,mito,25056
Sex,mito,11023
Sex,mito,11541
Sex,mito,9145
Sex,mito,22762
Sex,mito,30246
Sex,mito,18736
Sex,mito,11003
Sex,mito,23254
Sex,mito,8078
Sex,mito,11910
Sex,mito,13031
Sex,mito,21773
Sex,mito,6380
